aFec,bFec,qFec,sC,segg,spg,scoregg,Rec12,Bsp12,Bsp13,Bsp14,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,ark,brk,sigRrk,scorrk,nllRrk,abh,bbh,sigRbh,scorbh,nllRbh,ahs,bhs,ghs,sigRhs,scorhs,nllRhs,neglnL,Rec1982,Rec2001,SSB1982,SSB2001,Bloss
0.87835,1.0968,1.2537,0.23856,0.49393,0.5586,0.29207,1094400,1200400,950950,744580,679560,206860,136720,265000,512930,201700,96986,100070,136200,2383600,0.017598,0.11453,0.10694,0.12362,0.1327,0.14994,0.14225,0.15507,0.10427,0.10016,0.097811,2.0666,2.5957E-07,0.82541,0.75642,35.585,3517300,959700,0.82051,0.75712,35.412,0.66491,2314300,2169.4,0.84103,0.75571,36.129,122.31,63880000,19318000,2519100,844180,744580
0.79916,1.6813,1.5475,0.24843,0.509,0.57985,0.4135,2007100,1254400,1082400,895990,1355600,429270,253270,503820,874180,345780,159120,145420,186650,2318100,0.011637,0.06366,0.063259,0.094542,0.087558,0.12041,0.092356,0.11245,0.096694,0.091368,0.099356,3.6638,5.0416E-07,0.72567,0.69558,31.85,2864600,139120,0.70343,0.67933,30.948,0.85659,1921500,1695.2,0.77752,0.72332,33.852,124.44,56461000,19453000,1449000,577240,577240
0.70459,2.2764,1.2001,0.23481,0.52114,0.61144,0.73533,1131600,1000600,759020,569850,707150,168570,113980,227940,441780,167450,80915,82883,114290,1795400,0.019052,0.10693,0.13012,0.13952,0.14581,0.16347,0.17632,0.16051,0.12775,0.1129,0.12828,2.9481,4.5084E-07,0.85074,0.7632,36.461,2208500,29415,0.83064,0.75899,35.768,0.78035,1870400,1586.4,0.88212,0.76807,37.512,126.06,50794000,18380000,1475300,592220,569850
0.95311,0.80513,1.5075,0.24858,0.45933,0.57188,0.62974,825380,685580,499630,348360,480380,125860,79471,148780,275540,101280,51629,52048,62491,1143900,0.02338,0.13923,0.1652,0.1784,0.20452,0.22413,0.24337,0.19298,0.17716,0.21146,0.15146,2.0042,2.3632E-07,0.8274,0.75006,35.655,5347200,2370700,0.82759,0.75073,35.661,0.74505,2052300,1579,0.82407,0.74367,35.538,125.63,54595000,15455000,1603600,574250,348360
0.72906,2.0952,1.6196,0.23735,0.52,0.54328,0.5785,1330900,695040,531210,397050,854710,198840,113000,229160,439070,163910,68607,63365,84259,1067400,0.018749,0.098139,0.1179,0.16703,0.13827,0.17524,0.17923,0.22396,0.16945,0.15515,0.17359,2.1555,2.5933E-07,0.7539,0.68614,32.957,4580400,1732100,0.75385,0.68834,32.955,0.76223,2192100,1751.9,0.7554,0.67896,33.014,121.14,67431000,15301000,1576800,548550,397050
0.79072,1.6827,1.8356,0.22761,0.63932,0.54116,0.68949,829950,659660,464720,319440,483760,124230,72533,145480,278700,109120,49975,49613,68268,1010000,0.023613,0.14464,0.15214,0.21496,0.18882,0.21904,0.20702,0.2362,0.18044,0.17421,0.18279,1.6394,1.7136E-07,0.77735,0.71022,33.845,6680200,3865000,0.7797,0.71155,33.933,0.62809,2807700,2056.2,0.76859,0.69863,33.517,119.24,74425000,15271000,2247800,665650,319440
0.73243,1.7449,1.4529,0.23973,0.53245,0.54331,0.56235,3480700,989230,906960,792000,2447200,632140,367830,612880,1070400,361940,150200,126110,144990,1618600,0.0095918,0.044979,0.050217,0.075315,0.098979,0.10586,0.13779,0.1337,0.11705,0.12252,0.12391,3.179,3.9098E-07,0.65324,0.59432,28.801,2962400,290290,0.64101,0.58985,28.252,0.91665,1925800,1768,0.68454,0.61545,30.158,122.69,65879000,16758000,1555200,548630,548630
0.69628,2.0719,1.8456,0.25999,0.7346,0.54838,0.8192,683480,410920,259780,151360,375350,89068,53808,97383,166360,57562,27158,25039,36506,479410,0.027364,0.16522,0.20574,0.24963,0.2707,0.30535,0.32619,0.293,0.29301,0.21859,0.27222,1.6036,1.6587E-07,0.72264,0.66042,31.729,7053600,4290200,0.72698,0.66352,31.902,0.63338,2793900,2095.4,0.71459,0.64286,31.404,130.64,78942000,13248000,2513400,624310,151360
0.85608,1.2449,1.6331,0.22828,0.56404,0.52893,0.54009,1415100,776270,614360,465770,917090,240990,153130,303830,506210,191740,86166,78013,93942,1216000,0.016268,0.087901,0.098725,0.11807,0.12663,0.18949,0.16152,0.17222,0.15488,0.15908,0.15895,2.0822,2.4317E-07,0.71705,0.66789,31.504,4714700,1845900,0.71776,0.67076,31.532,0.72187,2421800,1974.5,0.72225,0.66048,31.713,117.98,70848000,15759000,2109200,636520,465770
0.87409,1.0902,1.0172,0.24267,0.4965,0.56182,0.61394,2252500,1466700,1267100,1083300,1537400,453310,274380,541000,954370,365560,169330,151700,199550,2954200,0.011032,0.06644,0.055557,0.081939,0.084278,0.11376,0.095239,0.11299,0.093277,0.07499,0.074863,2.7715,3.4122E-07,0.73215,0.69774,32.108,2614300,24009,0.70597,0.67669,31.052,0.7445,2413000,2209.3,0.77402,0.72334,33.721,124.96,83817000,21097000,1459100,671780,671780
0.77647,1.5788,1.4931,0.23559,0.60286,0.53554,0.74408,913160,584800,432280,292130,545370,182910,103050,196730,343260,128460,52542,51479,63314,801570,0.020424,0.12182,0.10945,0.18221,0.17343,0.21319,0.20763,0.26253,0.17203,0.20244,0.20516,1.8706,2.0721E-07,0.71597,0.67657,31.46,5908800,2925600,0.71926,0.6793,31.593,0.69336,2534400,1947.9,0.71335,0.66374,31.353,121.31,70070000,14280000,2288000,620880,292130
0.95059,0.96047,1.3873,0.24453,0.48394,0.53387,0.48242,1322000,942610,749270,586610,848110,223710,144250,291350,556900,212530,101660,94278,126350,1631300,0.016682,0.10348,0.10207,0.11612,0.12579,0.14642,0.14241,0.1486,0.13716,0.10488,0.13831,2.228,2.7898E-07,0.77049,0.7128,33.588,3617000,1015700,0.76536,0.71345,33.394,0.7199,2383200,1901.7,0.7815,0.71202,33.999,122.46,67683000,17420000,1804600,617700,586610
0.78196,1.6192,1.2707,0.24995,0.54227,0.52863,0.37803,3770700,1510400,1391900,1244500,2662100,687650,419420,839870,1455900,537430,233030,197620,233780,2768000,0.0078564,0.043267,0.041242,0.067444,0.053303,0.0844,0.07991,0.10442,0.086149,0.093854,0.079255,3.1913,3.6762E-07,0.65843,0.60078,29.03,2886000,23365,0.63744,0.58237,28.091,0.80506,2367000,2223.5,0.70409,0.63927,30.975,123.38,75205000,20466000,2027000,741850,741850
0.67275,2.383,1.9396,0.26221,0.52827,0.57054,0.51315,463710,686320,460460,297560,212810,59530,32263,61391,128980,54004,26983,31796,44482,1196400,0.031954,0.23493,0.24521,0.32122,0.31162,0.2829,0.27802,0.28943,0.20399,0.22284,0.14383,1.5285,1.4889E-07,0.90906,0.79383,38.384,5711600,2838200,0.9155,0.79693,38.589,0.63259,2447900,1780.5,0.89701,0.78923,37.997,130.42,69294000,15521000,1419100,600150,297560
0.88585,1.6068,1.2768,0.25628,0.50707,0.52613,0.38393,2431000,1317800,1139900,981120,1669600,432090,268840,504860,915240,357450,160990,154090,196470,2557900,0.011408,0.068697,0.063485,0.087095,0.090938,0.10335,0.094347,0.12865,0.077527,0.089607,0.089705,2.8613,3.5858E-07,0.72002,0.67711,31.623,2533500,6546.3,0.69755,0.66429,30.704,0.7813,2201200,2054,0.75628,0.6968,33.048,127.4,72381000,19895000,1698100,673420,673420
0.70118,2.0403,1.6025,0.26565,0.49371,0.6131,0.55179,1795400,952610,785090,638460,1198700,295550,166360,351520,648030,238010,119050,115770,137150,1651500,0.014764,0.081491,0.084805,0.13022,0.1063,0.1349,0.14154,0.11034,0.1014,0.15205,0.12742,2.947,4.0718E-07,0.75092,0.69503,32.842,2457900,168640,0.73326,0.68865,32.152,0.85511,1887400,1584.2,0.77817,0.7064,33.876,131.38,59288000,17722000,1238800,494480,494480
0.70884,2.1135,1.318,0.25222,0.65313,0.52995,0.68847,3438500,2595200,2239900,1958800,2416000,546800,356530,720140,1330200,528400,265890,258300,337520,5851900,0.0088481,0.044672,0.056132,0.059968,0.061026,0.082942,0.067504,0.057736,0.059323,0.05253,0.041129,6.5554,6.3666E-07,0.71639,0.64735,31.477,3903700,355730,0.75313,0.68947,32.927,1.197,1295300,2523.5,0.73006,0.67116,32.025,126.82,70341000,30562000,1755600,1009500,1009500
0.87031,1.5065,1.2505,0.23704,0.47017,0.5362,0.29188,1482100,1431700,1136200,916590,966730,235670,142700,294750,546790,213940,101950,102550,140730,3041200,0.016474,0.087268,0.099038,0.13045,0.11584,0.15302,0.1506,0.14112,0.1056,0.10137,0.073781,2.3211,3.0609E-07,0.84909,0.76002,36.405,2420800,15542,0.83211,0.75439,35.819,0.62977,2746400,2252.6,0.87389,0.76597,37.24,120.08,75536000,21097000,1755900,853920,853920
0.78316,1.8554,1.5814,0.24037,0.54333,0.52751,0.35405,2134600,1012800,834950,681910,1450000,319180,179740,344080,663610,247340,103090,97648,121190,1867800,0.01449,0.064687,0.088603,0.12695,0.11811,0.12579,0.1417,0.17127,0.11862,0.13918,0.10523,2.4118,3.0015E-07,0.74455,0.67349,32.595,3441400,773990,0.73881,0.67448,32.37,0.74355,2343900,1943.6,0.75942,0.67349,33.169,120.78,66841000,17438000,1886000,678310,678310
0.76283,2.1181,1.5579,0.23417,0.58115,0.53933,0.51174,2144600,936630,797710,663720,1457400,365940,220360,418600,735850,279410,114610,102520,119590,1630800,0.013012,0.068103,0.072934,0.099503,0.10584,0.1345,0.12673,0.17829,0.12334,0.14828,0.11499,2.2998,2.6882E-07,0.69137,0.64153,30.446,3905500,1111500,0.68908,0.64315,30.35,0.74614,2476100,2109.7,0.7057,0.6465,31.041,122.75,83702000,16526000,1709300,631620,631620
0.81333,1.5709,0.97007,0.24034,0.50404,0.52733,0.48293,2465200,2339000,2019400,1752700,1694900,512770,337360,670370,1305400,499620,246800,241150,310940,5132900,0.0093828,0.061044,0.046987,0.060677,0.068223,0.071894,0.080005,0.077306,0.052363,0.05734,0.049119,5.1381,5.5503E-07,0.73321,0.69147,32.15,3654900,326580,0.74093,0.69974,32.453,1.1494,1303800,2509.1,0.72316,0.6877,31.75,121.24,70784000,28177000,1998700,998230,998230
0.7993,1.484,1.6467,0.23743,0.56133,0.52694,0.36121,2015600,1154400,969640,803060,1361900,405220,222720,395590,744170,277860,124450,113060,143250,2210600,0.013214,0.070528,0.062141,0.10737,0.11865,0.12478,0.13221,0.14114,0.10682,0.1117,0.097366,2.5549,3.2033E-07,0.73443,0.69299,32.198,3003800,396900,0.72432,0.69192,31.796,0.73465,2407900,2031.6,0.75668,0.69759,33.064,120.17,67223000,18458000,1983400,730790,730790
0.80798,1.6064,1.4964,0.24168,0.54327,0.54642,0.47214,870760,960180,701650,510210,513970,145960,81834,169690,279960,118310,58260,58311,84384,1802200,0.022285,0.13266,0.12775,0.20015,0.17119,0.25406,0.1878,0.19394,0.15641,0.13814,0.11944,1.5531,1.6291E-07,0.83626,0.75816,35.964,6221500,3647100,0.83721,0.75862,35.997,0.58266,2986600,2249.5,0.82857,0.75121,35.696,121.54,79459000,17557000,2125000,800510,510210
0.84051,1.5,1.4393,0.24293,0.63855,0.53332,0.48865,3859600,1652300,1519400,1355000,2727900,825090,470380,851510,1512900,576750,252990,213760,267600,3082400,0.0075939,0.041832,0.03506,0.060414,0.063053,0.079265,0.071703,0.094982,0.078577,0.066869,0.083976,3.1891,3.5499E-07,0.65416,0.61339,28.842,3208900,141990,0.63213,0.59248,27.848,0.77956,2513700,2411.3,0.70676,0.65579,31.085,122.91,81080000,21421000,2163000,803950,803950
0.85254,1.1408,2.1915,0.23908,0.62588,0.55959,0.77875,677720,323030,204220,117450,371090,96328,52713,94694,164480,60165,21874,21453,26807,326990,0.027499,0.1706,0.18541,0.27137,0.27025,0.30613,0.30469,0.41645,0.28577,0.31575,0.30632,1.987,2.1027E-07,0.7399,0.67481,32.413,7316600,3626600,0.74285,0.67616,32.529,0.84658,1652700,1478.3,0.73115,0.66097,32.068,125.05,53532000,12338000,1828800,498180,117450
0.92284,0.97202,1.5423,0.23538,0.52191,0.54668,0.28354,1047600,1039600,812180,619420,644940,201860,120910,257700,500260,200630,97523,90949,124760,1889400,0.018052,0.1134,0.099602,0.15674,0.12281,0.14558,0.1378,0.15147,0.13577,0.11656,0.11835,2.1005,2.6326E-07,0.80711,0.74426,34.935,3791600,1190800,0.80353,0.74496,34.806,0.6858,2367800,1970.4,0.8162,0.74076,35.26,121.09,62331000,18093000,2165400,723120,619420
0.88675,1.3325,1.3134,0.2283,0.57754,0.53827,0.40156,3744000,1237500,1173000,1052300,2642300,714450,443710,816710,1455400,509190,217640,180800,199120,2038400,0.0078885,0.043055,0.042085,0.061438,0.065552,0.081093,0.092815,0.10936,0.097921,0.11639,0.10499,3.1631,3.6509E-07,0.63059,0.56378,27.777,3765500,657200,0.62101,0.55516,27.333,1.0019,1514100,2110.8,0.66328,0.58567,29.243,119.3,70756000,18129000,2299500,676940,676940
0.80479,1.6356,1.8869,0.24339,0.70397,0.56263,0.56614,6854100,1413500,1386300,1300800,4946200,1064700,578380,1044000,1751000,630810,262940,226350,263560,2372900,0.0063897,0.029603,0.037505,0.059838,0.055733,0.074726,0.072367,0.093544,0.073949,0.089287,0.1002,3.6535,4.006E-07,0.63717,0.533,28.078,4216400,748170,0.63286,0.53102,27.882,0.99475,1804000,2088.4,0.69055,0.59099,30.412,125.42,82841000,19323000,1461100,558960,558960
0.90146,1.1999,1.3583,0.22163,0.49184,0.54559,0.61016,843960,778470,565410,397940,494130,144550,88800,173880,316410,119160,52749,53269,71926,1306200,0.02192,0.13542,0.12723,0.17382,0.17927,0.21678,0.21943,0.24007,0.16412,0.16306,0.14776,1.706,1.8735E-07,0.79681,0.73798,34.562,5807700,3085100,0.79848,0.73893,34.623,0.6426,2663500,2047.8,0.79012,0.73057,34.318,116.29,80114000,16104000,1722000,644810,397940
0.82359,1.6847,1.2443,0.24191,0.46554,0.53833,0.45596,863650,968840,721110,528960,508710,147640,89871,169750,337270,119410,55708,61831,81989,1847900,0.021908,0.13203,0.12998,0.17456,0.18759,0.1869,0.23707,0.21589,0.12673,0.15538,0.11085,1.7413,1.9945E-07,0.85264,0.76564,36.526,5112100,2476600,0.85222,0.7661,36.512,0.63237,2547100,2033.2,0.85029,0.76057,36.446,120.77,68947000,17665000,1963000,750210,528960
0.76649,1.772,1.1031,0.23789,0.59216,0.53796,0.73177,1905700,886080,741620,605110,1280400,359600,190770,366630,655370,250480,110630,101920,127000,1498600,0.014126,0.076727,0.070976,0.1294,0.11913,0.13927,0.12375,0.15731,0.11257,0.13494,0.13857,2.2525,2.6581E-07,0.69235,0.64036,30.487,4102700,1281400,0.69076,0.64397,30.42,0.80066,1926400,2110.7,0.70819,0.63934,31.143,122.4,71844000,16418000,2470800,683960,605110
0.85346,1.5365,1.1812,0.24838,0.45486,0.54022,0.49102,875930,1021900,781220,583300,517810,165100,111390,222430,412530,157250,71553,69044,97956,1933100,0.019664,0.13329,0.11729,0.13301,0.14275,0.18473,0.18851,0.20557,0.15538,0.11272,0.11124,1.8061,2.1066E-07,0.83412,0.76443,35.889,4687600,2069300,0.83326,0.76459,35.859,0.62799,2735600,2101.7,0.83337,0.76064,35.863,122.45,75075000,17718000,1817600,741740,583300
0.87886,1.0839,1.535,0.22986,0.52244,0.53576,0.40849,1297300,1066600,835230,650530,829870,209730,133150,272060,497810,201070,89610,88809,112810,2012400,0.017333,0.095266,0.10557,0.1276,0.13123,0.16895,0.1383,0.17737,0.121,0.13621,0.10471,1.9384,2.2973E-07,0.79319,0.7271,34.43,4171200,1535100,0.7908,0.72766,34.342,0.64748,2721100,2159.3,0.79826,0.72438,34.615,118.92,77123000,18173000,1932700,736570,650530
0.71816,1.9485,1.8751,0.2376,0.57376,0.55553,0.46322,1266000,1159500,942600,747170,806650,236620,162870,329620,641940,241950,111760,110650,141820,2198900,0.015577,0.097068,0.096063,0.099414,0.11835,0.12261,0.13708,0.15173,0.10735,0.10477,0.099824,2.5399,3.4225E-07,0.79837,0.74189,34.619,2478300,161780,0.78184,0.73584,34.012,0.72966,2301900,1874.1,0.82263,0.74988,35.487,122.66,67196000,19017000,1479100,621440,621440
0.85664,1.5271,1.6586,0.2487,0.57436,0.58152,0.4327,4266300,1233300,1204100,1099200,3029100,764030,481940,913920,1667200,570270,256330,214840,225510,1869000,0.0072375,0.041386,0.042322,0.049907,0.054249,0.070994,0.095877,0.085349,0.091487,0.1174,0.12485,3.8533,4.6106E-07,0.63162,0.56161,27.825,3761700,600940,0.62226,0.5522,27.392,1.0217,1719700,1745,0.67987,0.61451,29.959,126.47,66823000,18081000,1317000,495570,495570
0.83665,1.1436,1.5526,0.238,0.53049,0.53401,0.35446,3067100,1319600,1178000,1015800,2140800,593970,334180,643270,1162300,435650,198550,169660,208740,2334000,0.0095396,0.048319,0.048555,0.073013,0.078224,0.094731,0.092721,0.09501,0.098238,0.086843,0.10656,3.5212,4.4315E-07,0.68169,0.63702,30.037,2786900,25864,0.65731,0.61832,28.981,0.85776,2014300,1901.8,0.73208,0.6678,32.105,122.56,61879000,19510000,1816500,646790,646790
0.73086,2.1021,1.4268,0.22889,0.66451,0.56952,0.6701,1883800,686930,568840,456830,1264200,298380,190290,353230,639250,227630,98487,86820,101410,948100,0.014448,0.07927,0.086874,0.11098,0.12132,0.14638,0.15524,0.17386,0.14849,0.16349,0.20018,2.2797,2.6809E-07,0.6634,0.58842,29.248,4423700,1528000,0.66589,0.59557,29.357,0.82949,1891800,2094.8,0.66642,0.573,29.38,123.11,67958000,14879000,2970000,662710,456830
0.93119,0.88059,1.2254,0.23866,0.51011,0.54126,0.67513,2472300,927990,782670,645720,1700200,370070,221700,418540,753410,274290,117210,100110,124220,1548400,0.012824,0.057757,0.07794,0.10533,0.10356,0.1363,0.13677,0.14924,0.14644,0.12536,0.1305,2.983,3.7492E-07,0.70627,0.64172,31.064,3397300,708740,0.69561,0.6368,30.623,0.81347,2121700,1882.6,0.72037,0.6426,31.637,122.67,72319000,16803000,1579900,574610,574610
0.75538,2.0743,1.0194,0.24217,0.59795,0.62187,0.67836,2053400,1027800,877460,723290,1389900,374650,223850,466140,883980,319760,131530,114150,139250,1715700,0.012223,0.065705,0.064143,0.099255,0.087854,0.11049,0.12075,0.16588,0.12284,0.12446,0.1215,2.0164,2.1977E-07,0.67182,0.61653,29.614,4032400,1309200,0.66991,0.61957,29.531,0.68274,2766500,2710.3,0.69633,0.62593,30.653,130.01,115310000,17293000,2029100,701740,701740
0.83104,1.6186,1.4412,0.26194,0.41966,0.57899,0.32558,325940,847630,540570,342280,111200,35614,21846,40083,77619,34846,18102,22631,40761,1511900,0.035709,0.35086,0.27021,0.34825,0.37166,0.37887,0.33152,0.34984,0.2355,0.17851,0.13581,1.3454,1.2301E-07,1.0111,0.83315,41.469,5722300,2860800,1.0235,0.83725,41.823,0.56662,2620100,1923.5,1.0026,0.8321,41.225,126.13,69624000,16908000,1538100,718660,342280
0.78841,1.5789,1.4589,0.23544,0.51086,0.55252,0.64996,856500,695820,485850,326290,503420,112270,68696,146740,265720,99401,44409,45377,61537,1092100,0.023626,0.12632,0.17651,0.2128,0.18131,0.23497,0.23738,0.24632,0.19178,0.18721,0.16564,1.7979,1.9595E-07,0.82407,0.73496,35.538,6305800,3272200,0.82506,0.73553,35.573,0.6907,2295100,1752.7,0.81822,0.7263,35.331,120.13,58666000,15558000,1978100,633950,326290
0.90666,1.1252,1.5109,0.2385,0.58107,0.53844,0.66125,1513500,685210,563080,445240,989950,271710,173850,316030,553020,207250,83196,70315,78632,1057400,0.015561,0.09042,0.084978,0.11557,0.13531,0.16455,0.15589,0.2246,0.17588,0.20219,0.15122,2.081,2.3673E-07,0.67248,0.62786,29.642,4808900,1917200,0.67544,0.63353,29.77,0.72394,2567200,2090.4,0.67941,0.62425,29.94,121.83,83758000,14656000,1938600,611700,445240
0.83159,1.5204,1.2582,0.24338,0.52259,0.53694,0.64348,2014700,947250,781560,636320,1361200,312700,190410,358720,662840,242150,115280,105030,130940,1635600,0.014236,0.071682,0.086185,0.11505,0.1211,0.14059,0.13663,0.12241,0.12787,0.12517,0.12982,2.4592,3.073E-07,0.72293,0.66278,31.74,3347600,729520,0.71512,0.66308,31.426,0.77993,2180400,1886.8,0.74127,0.66636,32.467,121.54,69038000,17436000,1760500,583910,583910
0.70871,1.9664,1.5519,0.23447,0.62693,0.55709,0.743,725750,594460,430820,290780,406630,139180,78599,161470,290300,110770,53164,50444,63687,867290,0.02299,0.16115,0.13059,0.20296,0.17478,0.22983,0.21264,0.22066,0.18685,0.20215,0.19335,1.6475,1.7658E-07,0.7307,0.6947,32.051,6156400,3500700,0.73482,0.69773,32.213,0.6345,2798000,2206.5,0.72351,0.68383,31.763,123.29,90275000,14548000,2038200,619620,290780
0.78174,1.6876,1.7002,0.2231,0.55876,0.5601,0.65017,1922500,643060,553010,442100,1292900,326960,205160,398480,700160,249570,103010,89212,99052,801600,0.013545,0.071115,0.083475,0.10541,0.10613,0.1416,0.1459,0.18281,0.15286,0.18054,0.21617,2.8051,3.5379E-07,0.66937,0.6089,29.508,3807600,949920,0.66717,0.61319,29.413,0.92721,1783200,1548.5,0.68513,0.60707,30.183,117.81,58282000,14306000,1597700,474460,442100
0.90972,1.2341,1.2016,0.23672,0.50119,0.55108,0.49426,3304400,1472400,1296600,1122200,2316600,616910,324440,614590,1134100,433710,199300,182730,226230,2785500,0.0097445,0.046431,0.047359,0.084593,0.079757,0.093,0.089291,0.090771,0.07343,0.090904,0.090723,4.3382,5.5155E-07,0.69389,0.64742,30.551,5355300,1269500,0.72112,0.66447,31.668,0.87231,1886100,1871.8,0.76567,0.69098,33.406,121.51,56491000,21033000,1772900,681940,681940
0.81869,1.3543,1.0496,0.25362,0.60149,0.55033,0.60131,4951900,2901700,2598200,2322900,3537000,830800,509450,1020700,1895200,744620,365540,344820,445730,6310600,0.006647,0.032949,0.041391,0.047716,0.048837,0.055914,0.050264,0.046914,0.050132,0.042713,0.042997,7.7475,6.3547E-07,0.6483,0.57076,28.581,4176100,307130,0.69122,0.62812,30.44,1.1717,1498800,2748.6,0.67286,0.61026,29.659,128.13,65143000,32001000,2608000,1170000,1170000
0.82018,1.4262,1.465,0.22368,0.71599,0.55689,0.75388,3697000,543000,553440,505030,2607500,657880,354870,611510,995990,318140,122730,94357,91622,537370,0.0097509,0.049823,0.053067,0.083718,0.096716,0.12883,0.16017,0.18517,0.16771,0.23611,0.27132,3.1757,3.6601E-07,0.60434,0.47626,26.544,3481800,627170,0.59584,0.48615,26.134,1.2716,1111900,1909.5,0.62108,0.49251,27.336,120.6,72757000,12621000,2342600,520710,505030
0.80876,1.6032,1.2924,0.22782,0.54275,0.52792,0.62842,2561700,938920,821260,692390,1766400,425800,262810,495870,915660,323070,141670,126090,147690,1467400,0.011505,0.059888,0.067365,0.084012,0.093803,0.10788,0.13332,0.13184,0.11326,0.12349,0.15014,2.6972,3.2746E-07,0.67448,0.61307,29.729,3297200,590880,0.66564,0.61255,29.346,0.82561,2175400,1916.7,0.70001,0.62611,30.806,117.31,72274000,16750000,1753300,570720,570720
0.82017,1.4169,2.0976,0.23242,0.70906,0.55033,0.54678,3125600,707670,665240,582820,2184100,521810,334400,566820,962980,333240,132290,106350,112690,911240,0.010287,0.052641,0.061789,0.074202,0.10384,0.12015,0.12815,0.16944,0.15412,0.17004,0.19338,3.0229,3.6316E-07,0.62083,0.52815,27.325,3597700,712610,0.61811,0.5367,27.198,1.0324,1491700,1832.5,0.63712,0.52338,28.076,122.5,62577000,14245000,2396900,564820,564820
