Bsp_1982,Bsp_1983,Bsp_1984,Bsp_1985,Bsp_1986,Bsp_1987,Bsp_1988,Bsp_1989,Bsp_1990,Bsp_1991,Bsp_1992,Bsp_1993,Bsp_1994,Bsp_1995,Bsp_1996,Bsp_1997,Bsp_1998,Bsp_1999,Bsp_2000,Bsp_2001,Bsp_2002,Bsp_2003,Bsp_2004,Bsp_2005,Bsp_2006,Bsp_2007,Bsp_2008,Bsp_2009,Bsp_2010,Bsp_2011,Bsp_2012,Bsp_2013,Bsp_2014,Rec_1982,Rec_1983,Rec_1984,Rec_1985,Rec_1986,Rec_1987,Rec_1988,Rec_1989,Rec_1990,Rec_1991,Rec_1992,Rec_1993,Rec_1994,Rec_1995,Rec_1996,Rec_1997,Rec_1998,Rec_1999,Rec_2000,Rec_2001,Rec_2002,Rec_2003,Rec_2004,Rec_2005,Rec_2006,Rec_2007,Rec_2008,Rec_2009,Rec_2010,Rec_2011,Rec_2012
2284100,2192800,1937200,2927600,3627700,4162200,4700400,4279300,3669400,3464000,2831100,2632900,2255200,1763200,1604900,1374800,1130300,1054400,968700,667610,776650,803150,907980,1216900,1172300,1036300,1087200,1115100,834530,671870,506520,325280,191510,69527000,553500,1702200,3022800,4119500,5335300,2075000,2157300,1879700,3420200,6265300,7402100,7691400,4444800,2397200,1988400,3293000,3787400,3598300,13807000,3136900,2172500,1092300,699040,566550,910190,1721100,675040,223660,252220,583910
2223000,2137800,1866500,2737200,3339800,3786600,4253900,3850700,3307300,3099600,2515200,2320500,2001600,1579300,1463900,1272100,1062200,996940,913860,623120,721320,761570,921120,1310700,1319600,1214400,1310900,1385900,1114100,1009000,883490,729160,568120,61847000,549620,1679700,2986000,4084100,5311300,2058000,2144600,1865200,3389100,6194300,7289400,7561600,4351800,2322400,1960400,2959500,3741000,4019600,16554000,3757600,2767400,1498300,1015900,873140,1442100,2983800,1238700,471230,561170,1360700
2330300,2233300,1961800,2914800,3583900,4086200,4604100,4181100,3588600,3377000,2752000,2549800,2187500,1711600,1556600,1326200,1077500,988960,891610,598860,672140,678180,780180,1066700,1039900,930100,982560,1001500,759920,644810,511340,391350,284420,67288000,554500,1705500,3023100,4111900,5323500,2061000,2142400,1858500,3367100,6132100,7173800,7386800,4243700,2223000,1822200,2803000,3244400,3331500,13490000,3118000,2258700,1210800,802480,684590,1143000,2332200,1010500,350750,429610,1116900
2051800,1984900,1792600,2891500,3683300,4318500,4910900,4503900,3842800,3658400,3010000,2821400,2387800,1840400,1651700,1401500,1148700,1077200,998890,697700,834000,900060,1054400,1448800,1420900,1270400,1335800,1374900,1076600,932590,731750,469840,289200,75859000,541370,1635800,2922500,4036000,5289500,2052100,2147600,1876200,3426000,6302900,7495200,7857200,4561100,2512900,2152300,3521400,4426600,4367200,16234000,3424200,2312100,1159600,707610,563420,868810,1635900,653100,197980,208150,435320
1883000,1832800,1656500,2695600,3440500,4042100,4594300,4211000,3587500,3411600,2802500,2621900,2216400,1708500,1548300,1328200,1108400,1055300,987940,695200,850380,935940,1113200,1549400,1537200,1393000,1481400,1543700,1229800,1105500,942970,721170,544530,71718000,531640,1581300,2839200,3964000,5247800,2028900,2135400,1867400,3416000,6299700,7513200,7908700,4619300,2567200,2219800,3804000,4534800,4689600,17372000,3687500,2687900,1341300,850880,685620,1149500,2355600,937700,338200,387350,1063600
1992400,1930500,1704100,2600400,3226900,3710500,4184000,3802100,3250900,3058700,2488700,2303900,1968600,1534900,1408100,1209400,997800,926140,837550,560440,640980,667340,797600,1127100,1124400,1028600,1105200,1148000,901760,812040,700970,592860,478080,62970000,535890,1601600,2862700,3971500,5239800,2011700,2113300,1832700,3323600,6057600,7085500,7306900,4215900,2213100,1830300,2831300,3317400,3554100,14839000,3392300,2538600,1381100,951220,821170,1408000,2993900,1309500,501020,602000,1837700
2295900,2207700,1956700,2977000,3700600,4257900,4816700,4395300,3777600,3580700,2940400,2752500,2380500,1896100,1785300,1609700,1430000,1442900,1431900,1076300,1385500,1563000,1885300,2643200,2662400,2439200,2676500,2913000,2411500,2267700,2028700,1656900,1373200,71361000,562390,1764700,3146900,4273300,5468900,2194600,2266100,2022700,3763400,7097200,8785400,9564100,5629100,3378600,3100900,5709000,6673500,7375400,26112000,5227400,3858900,1986700,1265600,1047600,1701700,3324100,1407900,521600,655510,1726000
1765200,1726800,1521500,2334800,2896000,3332700,3751900,3403800,2908400,2731000,2216600,2050500,1767900,1404000,1348600,1225800,1099600,1105100,1075200,784220,1018600,1176500,1425300,2008100,2014100,1844100,1994800,2120300,1725700,1589900,1392300,1087200,855000,57201000,525960,1551800,2799600,3939200,5242800,2035800,2149200,1892300,3487100,6495500,7870800,8426800,4978600,2890100,2580500,4762400,5701800,5840700,21332000,4338600,3128700,1569300,968840,774320,1239800,2461700,1001000,345780,389210,1058400
1805600,1761300,1587200,2575600,3280300,3848400,4367600,3995700,3398500,3222000,2637200,2455600,2065500,1577000,1409000,1176700,938990,846270,743250,478520,524010,531750,638530,912210,912750,841400,894430,909280,703530,638360,580280,549740,478460,68380000,523760,1531200,2750700,3866500,5171300,1965300,2080200,1795900,3244500,5879800,6805800,6943700,3991200,2033700,1635900,2369000,2882600,3029100,13361000,3228700,2465500,1361000,958520,850660,1552800,3431700,1611000,716330,931960,2834900
2450400,2342700,2040300,2945200,3573100,4029700,4525700,4096800,3531200,3313500,2695400,2492400,2163800,1724400,1613700,1426600,1221200,1180000,1119400,798380,963030,1034900,1247900,1764800,1781400,1641500,1800500,1939600,1579600,1467400,1309600,1098000,906840,64468000,565060,1770500,3137800,4234600,5417600,2136700,2205900,1937100,3548100,6556700,7862800,8300600,4806400,2680900,2338300,3865300,4544700,5048400,20020000,4322300,3287400,1767500,1176200,996640,1676500,3411200,1431200,555180,708300,2187700
2197600,2114900,1853600,2750500,3374900,3843800,4325000,3921700,3364400,3159100,2568000,2373700,2040300,1602100,1474100,1270800,1050500,977670,889490,601750,689370,707600,817560,1121000,1095900,983130,1039900,1069200,811660,680750,551900,430420,319660,63448000,547800,1668900,2967900,4065900,5298200,2048100,2136700,1855800,3367700,6146000,7210600,7448700,4295700,2270100,1871400,2984400,3373700,3460800,13898000,3200400,2320100,1206500,812570,680030,1121700,2301200,977710,364910,477450,1242100
1483100,1467700,1398700,2610500,3503700,4267200,4902400,4542400,3832100,3687900,3052200,2866000,2338400,1718800,1472500,1185900,917170,814320,709210,453400,501720,513380,597650,828950,805490,719930,729420,697080,493930,375750,257550,152400,83808,81761000,503060,1412500,2570200,3707400,5077700,1911600,2049500,1769200,3199700,5803100,6714900,6853400,3962400,2023300,1618400,2465000,2895100,2831000,11947000,2812700,2025400,1019700,658320,516900,822480,1607700,635810,205830,225390,551050
1698100,1664200,1517100,2543600,3281200,3886600,4424000,4060200,3446200,3279600,2692300,2514100,2103300,1597500,1425600,1195600,966980,888650,798270,531000,613000,644430,758720,1059200,1044000,946250,1001900,1017800,772470,664980,548290,428700,322120,70544000,517980,1499800,2706000,3832700,5156700,1962400,2083800,1805900,3276400,5972900,6979800,7195200,4173500,2193600,1800700,2913300,3337000,3337100,13879000,3192400,2322800,1204500,800280,688670,1152500,2351300,1020100,391250,483220,1350400
1734800,1698300,1576000,2745000,3598700,4311200,4932200,4551400,3860600,3700200,3057400,2876000,2395200,1810700,1600500,1341600,1093600,1026500,952490,665520,811900,903630,1116500,1608800,1638100,1524400,1663400,1771900,1459300,1388800,1281000,1132600,970470,79596000,522020,1525800,2752300,3884500,5198000,1997200,2114500,1846200,3374900,6216800,7393800,7774800,4548500,2512100,2187400,3711100,4386800,4914100,19269000,4230300,3267100,1737800,1191900,1040500,1800300,3914000,1735900,686370,834190,2224400
1722300,1686100,1535000,2562400,3300300,3904600,4443400,4076700,3461300,3292900,2702700,2523300,2111900,1604200,1429000,1194700,960670,876990,782450,515510,586320,618270,749980,1075100,1083400,1004400,1087500,1137700,913460,841530,754780,687670,586390,70655000,519260,1506700,2715700,3839700,5159300,1962300,2082300,1802600,3266600,5944500,6927600,7124400,4115900,2146000,1768100,2669700,3315400,3462400,14693000,3511900,2677700,1487100,1037100,950540,1684300,3566000,1569100,638090,825770,2507300
1301500,1300600,1217500,2216000,2937600,3550300,4056500,3736500,3147100,3005200,2468100,2296900,1882300,1398100,1242900,1040300,849630,785390,701400,458190,534800,581720,711070,1023100,1027200,947330,1015400,1048100,812600,704820,600230,495060,379820,67900000,490370,1338800,2460100,3611400,5023400,1882900,2035600,1760200,3192300,5809700,6756400,6945200,4044800,2107600,1732800,2765200,3293600,3412300,14216000,3345600,2447000,1316400,891380,746840,1277200,2620100,1122000,432600,546730,1604600
1417700,1407600,1341000,2510700,3370500,4106400,4715100,4366000,3680300,3538400,2925100,2741300,2233000,1639500,1411000,1141900,890600,795260,693700,442760,492310,504070,584680,810940,788910,708960,734490,708760,498250,388260,291170,210550,137310,78960000,498490,1385900,2529900,3671400,5056400,1899300,2042300,1762800,3188500,5782900,6688800,6824300,3951300,2015900,1606100,2497800,2846900,2741800,11763000,2871100,2079100,1069100,694800,580980,945490,1903700,800030,288810,332500,807970
2408400,2304000,2036000,3065600,3796500,4352100,4917300,4479400,3844800,3633600,2974200,2770100,2374900,1858400,1686000,1441500,1181600,1101300,1015100,703750,816760,865140,1055800,1514100,1543900,1442600,1589300,1711500,1417500,1364400,1293600,1222300,1090300,72270000,560560,1742000,3086200,4177400,5372200,2099100,2173600,1896500,3454100,6333000,7499500,7826700,4499000,2438100,2095400,3149400,4102700,4497200,18498000,4281600,3409500,1936500,1341500,1229500,2236800,4957300,2251000,974560,1307400,3800200
1242400,1246000,1158900,2090700,2758600,3324100,3789800,3482700,2931500,2790800,2285100,2120300,1744000,1305400,1184300,1014200,855490,813660,745510,503650,620310,710990,879310,1261800,1266100,1158200,1232400,1274000,1013000,884450,704790,494460,339160,63545000,486290,1315500,2426800,3584800,5011100,1879600,2037500,1767100,3216500,5884200,6903000,7174800,4212000,2265600,1931600,3244100,4005300,4252600,15972000,3480900,2436600,1250200,801260,634430,1025400,1951500,795310,268640,295070,851620
1990100,1929700,1763800,2934700,3786400,4481700,5113600,4706300,4008500,3832400,3164000,2977400,2507600,1922100,1713900,1450300,1190100,1123700,1052400,746060,908860,990970,1178900,1646300,1641100,1495800,1612800,1706200,1364500,1235700,1076000,842800,642230,80267000,538590,1621400,2903100,4023600,5286600,2054700,2153400,1886700,3455700,6385100,7641000,8063300,4711500,2634400,2280200,3998800,4592600,4784200,18363000,3962400,2840000,1441700,934840,781830,1282600,2535800,1052200,390560,467330,1082600
1147500,1157800,1084600,2000800,2657900,3218200,3671300,3375700,2835400,2701000,2211200,2048600,1678100,1254500,1152000,1004700,874240,858270,811320,572780,753800,906620,1149200,1678500,1713500,1597900,1744600,1855800,1525000,1426300,1260700,1027400,839790,62337000,479210,1274200,2366800,3534700,4985900,1869800,2037100,1773700,3245200,5981900,7104100,7498200,4468400,2506300,2216200,4257500,4833200,5336000,20131000,4181400,3129400,1632100,1075000,897580,1499400,3033600,1284300,456740,542780,1606800
1883400,1834600,1692800,2890100,3764600,4488100,5132200,4734700,4028200,3862900,3196900,3017300,2538500,1949000,1755600,1513900,1284500,1257200,1219200,898980,1154400,1321400,1625200,2319500,2357800,2183700,2393000,2575600,2141800,2053500,1886600,1605700,1368300,81674000,534650,1603300,2883800,4021400,5299300,2076400,2180000,1927800,3565400,6673000,8148500,8789800,5197200,3054800,2779200,5139100,5994100,6678500,24640000,5050500,3822200,1952000,1258500,1056500,1850100,3895500,1720900,675420,848920,2883500
1327200,1324500,1198500,2022100,2599600,3075800,3482900,3177700,2683500,2532100,2057300,1900200,1592700,1220100,1137800,995160,853680,817110,749670,505210,616390,700380,873260,1266300,1282100,1185200,1262200,1301800,1043100,944190,814050,635140,474370,56915000,492730,1353600,2484300,3636500,5041700,1897100,2047500,1775700,3230400,5906100,6924800,7188200,4206200,2252900,1913500,3127900,3922700,4159000,16438000,3665200,2641200,1353900,884420,725770,1207000,2431700,1018200,379720,417250,1077700
1514200,1497400,1417400,2603100,3474200,4215700,4838500,4479500,3786300,3642300,3015900,2838600,2340900,1753500,1554200,1317200,1103600,1068800,1021000,737730,954200,1135800,1490900,2236500,2345800,2234900,2494300,2719000,2311700,2267100,2140300,1928300,1724700,80163000,508340,1448800,2638000,3789400,5147800,1974700,2108300,1850200,3404700,6328500,7630500,8168700,4842000,2785600,2560700,4531400,5519500,6900800,26616000,5635600,4555100,2462000,1658100,1402500,2422800,5179500,2360200,963570,1297200,4434200
2337000,2241500,1969400,2925300,3596200,4100400,4621700,4199700,3609900,3402000,2777600,2580500,2226800,1761400,1634100,1434300,1220600,1177200,1116800,798690,971790,1037100,1192500,1615900,1576900,1407900,1502600,1572300,1222500,1065000,871370,610580,417110,67439000,559050,1737300,3086100,4189500,5390700,2120900,2196700,1929500,3536200,6541600,7854800,8288600,4826400,2707700,2313500,4154100,4566800,4531300,16916000,3590400,2486900,1232900,767450,614940,980390,1863100,731670,247530,278270,720510
2015100,1952700,1725000,2632800,3268000,3759100,4241300,3857800,3303700,3114300,2540100,2359500,2028300,1599900,1498500,1328800,1152000,1128300,1079800,776730,972010,1075500,1285200,1799600,1797700,1641900,1780400,1890400,1521500,1396800,1214700,952660,753480,63707000,540930,1636100,2928800,4051400,5307900,2072100,2168200,1905400,3499500,6490800,7815700,8294600,4864200,2758600,2405500,4396700,4868500,5108800,19694000,4084500,3001600,1510300,959480,810520,1309000,2591300,1054800,383710,471470,1287900
1658800,1628600,1464700,2383100,3032500,3557700,4031800,3682800,3129200,2960300,2417000,2245300,1893700,1455600,1329400,1140300,948590,889640,810180,545310,644260,707140,874030,1263400,1280600,1187200,1277700,1338700,1084100,999410,890800,762890,621730,63632000,515780,1487800,2688900,3819600,5150900,1961100,2085100,1809600,3288900,6008400,7047600,7304200,4238100,2257700,1907500,2944500,3810000,4030200,16480000,3731500,2766400,1489600,1012100,882400,1514400,3243500,1442400,581720,700290,2016600
2382300,2279000,1970800,2796400,3360400,3760700,4206800,3790300,3264300,3041900,2455400,2249800,1948600,1542200,1426700,1229000,1005900,919690,818470,536780,585460,573930,647320,873760,838390,739960,747930,719640,506100,385820,278140,177640,97319,59369000,555970,1711600,3028600,4109900,5316300,2050800,2130900,1841700,3324400,6024700,6991600,7136800,4081800,2090300,1671300,2454900,2892400,2807100,11856000,2829500,2027800,1031000,668290,533340,878400,1781700,727560,256370,288380,731220
1710100,1677700,1576300,2821200,3737300,4510300,5175500,4791900,4065100,3914300,3248300,3072900,2565200,1954400,1758200,1523900,1313400,1310900,1295200,976970,1304200,1529200,1868300,2649000,2679500,2476300,2725000,2952900,2444800,2305400,2073700,1696000,1419100,84295000,524550,1547400,2800800,3953900,5264800,2062300,2178100,1935300,3599900,6792200,8393500,9165900,5495100,3334500,3061800,6297100,6923400,7373900,26800000,5284500,3930500,1988600,1252700,1023300,1626100,3183700,1349800,493400,596480,1752700
1788900,1747400,1570400,2532100,3214900,3763900,4268100,3902000,3322600,3148600,2576900,2401200,2032900,1570900,1437100,1241100,1043600,995120,927300,646200,788660,864070,1030200,1442200,1434600,1306100,1400900,1467600,1161900,1033500,881480,683210,514830,66637000,525270,1544200,2779900,3908100,5211100,2003900,2117600,1847600,3374000,6207800,7370000,7724200,4516100,2480300,2118200,3706200,4170400,4357100,16806000,3683200,2646200,1333300,891550,724580,1154600,2324200,955990,353580,376030,968760
1464500,1451500,1349600,2395200,3152000,3789300,4329500,3989100,3372600,3224400,2655000,2484300,2059700,1554700,1401700,1202400,1018400,986380,933950,665380,855790,987770,1193500,1679700,1673500,1524300,1639200,1727000,1374900,1222500,1018600,723500,506600,71212000,504120,1422900,2595600,3746500,5117300,1951700,2089900,1827400,3350900,6198900,7416700,7856800,4655900,2637200,2306600,4394000,4976500,5050700,18714000,3825400,2633800,1316000,829260,649480,1001000,1903800,757410,250060,253900,610120
1657900,1629400,1509200,2626600,3439100,4117700,4707300,4340800,3682800,3527500,2913300,2740200,2292300,1750300,1586200,1376200,1182600,1167900,1135100,835860,1094500,1288800,1601300,2296300,2338500,2168500,2382000,2579100,2150300,2032100,1832900,1524000,1265600,76156000,519360,1514700,2743900,3892200,5217200,2023500,2144700,1892200,3497000,6538600,7966900,8598000,5105000,3008700,2761500,5074100,6249700,6878000,24449000,5023400,3767100,1958000,1263700,1042400,1773100,3591000,1485300,566690,700210,2126100
1981100,1919900,1676500,2485700,3041000,3458400,3881300,3508900,3004700,2808500,2269900,2086900,1795700,1412200,1314200,1139600,947400,878510,788000,518790,583130,595600,699720,978230,965020,875410,921550,932750,717700,636830,548710,469540,371460,57457000,534630,1593500,2848000,3955000,5226700,2000600,2103600,1820200,3293600,5984500,6963700,7139400,4109300,2125300,1724800,2612900,3062900,3125100,13378000,3161900,2318600,1220400,846980,768720,1339100,2870700,1271000,506890,632340,1646000
1873600,1824500,1625300,2552000,3204900,3720800,4208500,3837300,3275800,3095500,2528500,2352200,2006800,1567300,1453700,1275000,1092400,1058900,1002400,710920,882030,993200,1239300,1801100,1846300,1728100,1896500,2035800,1685800,1609100,1486600,1297300,1114000,64607000,531460,1580900,2840000,3967100,5252000,2033600,2140400,1874500,3434500,6346700,7594400,8028900,4692400,2630100,2315600,3893700,4815600,5239200,21416000,4627600,3505800,1871100,1252200,1099300,1871100,3932800,1801900,731840,941680,2855600
2027100,1962900,1722200,2579900,3174000,3625600,4079100,3698600,3170100,2976300,2417900,2235900,1927400,1524000,1431500,1266900,1090900,1056200,996290,701850,857080,953080,1185700,1715500,1755800,1639100,1793900,1923900,1598600,1533700,1434600,1309000,1170100,60586000,540400,1631100,2916800,4033600,5290600,2055100,2151800,1882800,3444000,6349900,7575500,7981800,4637300,2571200,2261400,3615500,4590000,5215100,20380000,4439800,3546300,1890800,1290400,1134500,2026700,4555400,2075300,925100,1266500,4013100
